dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
74;04/10/2020;0;0;0;0
74;05/10/2020;10;2;1;4
74;06/10/2020;2;0;0;6
74;07/10/2020;5;0;0;3
74;08/10/2020;5;0;0;10
74;09/10/2020;5;0;0;2
74;10/10/2020;6;0;0;3
74;11/10/2020;2;0;0;1
74;12/10/2020;9;1;0;2
74;13/10/2020;8;2;0;9
74;14/10/2020;11;2;0;9
74;15/10/2020;8;0;0;8
74;16/10/2020;15;1;1;4
74;17/10/2020;8;0;0;2
74;18/10/2020;10;2;0;3
74;19/10/2020;27;4;1;3
74;20/10/2020;17;6;2;9
74;21/10/2020;39;4;3;13
74;22/10/2020;30;3;1;9
74;23/10/2020;32;7;2;10
74;24/10/2020;22;2;1;8
74;25/10/2020;16;0;2;3
74;26/10/2020;59;7;0;16
74;27/10/2020;49;5;5;25
74;28/10/2020;42;2;3;8
74;29/10/2020;59;6;2;28
74;30/10/2020;37;1;1;21
74;31/10/2020;66;10;8;29
74;01/11/2020;67;7;10;20
74;02/11/2020;48;5;7;22
74;03/11/2020;65;5;8;24
74;04/11/2020;95;10;6;46
74;05/11/2020;65;7;14;35
74;06/11/2020;95;8;8;44
74;07/11/2020;77;10;12;35
74;08/11/2020;62;9;10;27
74;09/11/2020;56;10;10;22
74;10/11/2020;62;10;11;66
74;11/11/2020;71;6;4;45
74;12/11/2020;60;6;11;27
74;13/11/2020;74;10;15;81
74;14/11/2020;87;12;12;53
74;15/11/2020;49;6;11;19
74;16/11/2020;41;3;13;22
74;17/11/2020;59;11;15;64
74;18/11/2020;77;9;13;61
74;19/11/2020;54;9;11;59
74;20/11/2020;49;3;11;55
74;21/11/2020;36;1;7;53
74;22/11/2020;24;4;7;26
74;23/11/2020;23;9;10;17
74;24/11/2020;43;9;12;43
74;25/11/2020;27;6;10;36
74;26/11/2020;33;2;7;63
74;27/11/2020;20;2;6;24
74;28/11/2020;32;1;8;32
74;29/11/2020;14;1;8;22
74;30/11/2020;30;2;8;10
74;01/12/2020;39;13;7;43
74;02/12/2020;21;6;7;42
74;03/12/2020;34;3;5;20
74;04/12/2020;22;4;3;30
74;05/12/2020;24;3;1;30
74;06/12/2020;18;3;7;4
74;07/12/2020;44;7;7;20
74;08/12/2020;21;4;3;26
74;09/12/2020;26;4;0;16
74;10/12/2020;19;1;2;28
74;11/12/2020;24;4;4;24
74;12/12/2020;15;5;4;19
74;13/12/2020;8;3;3;3
74;14/12/2020;29;9;11;20
74;15/12/2020;17;5;4;42
74;16/12/2020;13;3;9;28
74;17/12/2020;24;2;3;20
74;18/12/2020;10;1;3;14
74;19/12/2020;23;1;3;18
74;20/12/2020;6;1;2;6
74;21/12/2020;22;2;8;21
74;22/12/2020;31;1;8;28
74;23/12/2020;17;3;5;20
74;24/12/2020;22;3;5;11
74;25/12/2020;11;1;0;8
74;26/12/2020;3;2;0;5
74;27/12/2020;24;8;2;8
74;28/12/2020;16;5;3;28
74;29/12/2020;20;5;1;11
74;30/12/2020;21;1;1;19
74;31/12/2020;11;1;4;19
74;01/01/2021;7;0;5;16
74;02/01/2021;4;0;5;4
74;03/01/2021;11;2;2;2
74;04/01/2021;34;4;5;14
74;05/01/2021;23;4;7;20
74;06/01/2021;20;7;2;22
74;07/01/2021;23;2;3;11
74;08/01/2021;17;1;0;14
74;09/01/2021;12;3;1;10
74;10/01/2021;11;2;1;10
74;11/01/2021;29;2;7;41
74;12/01/2021;18;6;4;30
74;13/01/2021;17;2;7;21
74;14/01/2021;12;3;5;12
74;15/01/2021;16;4;2;40
74;16/01/2021;26;1;6;10
74;17/01/2021;11;1;0;3
74;18/01/2021;16;1;6;14
74;19/01/2021;24;6;6;21
74;20/01/2021;28;2;1;36
74;21/01/2021;12;2;4;7
74;22/01/2021;21;3;2;16
74;23/01/2021;17;1;3;12
74;24/01/2021;10;2;1;3
74;25/01/2021;28;4;7;14
74;26/01/2021;21;3;7;20
74;27/01/2021;16;0;3;29
74;28/01/2021;17;0;5;15
74;29/01/2021;21;5;3;15
74;30/01/2021;13;1;3;11
74;31/01/2021;10;1;2;5
74;01/02/2021;16;1;6;10
74;02/02/2021;26;3;5;19
74;03/02/2021;17;3;4;17
74;04/02/2021;18;0;2;29
74;05/02/2021;20;0;1;15
74;06/02/2021;8;1;2;15
74;07/02/2021;12;0;2;0
74;08/02/2021;22;3;8;14
74;09/02/2021;23;3;2;31
74;10/02/2021;16;5;2;10
74;11/02/2021;11;5;5;21
74;12/02/2021;15;1;1;20
74;13/02/2021;14;2;0;14
74;14/02/2021;4;0;1;2
74;15/02/2021;12;6;1;13
74;16/02/2021;21;1;4;12
74;17/02/2021;13;0;2;7
74;18/02/2021;9;2;4;17
74;19/02/2021;24;2;3;21
74;20/02/2021;11;2;2;12
74;21/02/2021;9;1;1;5
74;22/02/2021;11;3;1;12
74;23/02/2021;20;3;1;21
74;24/02/2021;8;1;6;21
74;25/02/2021;20;2;0;18
74;26/02/2021;14;6;4;8
74;27/02/2021;19;0;0;7
74;28/02/2021;15;1;2;4
74;01/03/2021;11;4;1;7
74;02/03/2021;19;1;2;15
74;03/03/2021;20;2;0;10
74;04/03/2021;14;3;3;26
74;05/03/2021;19;2;4;13
74;06/03/2021;9;2;2;9
74;07/03/2021;7;1;2;5
74;08/03/2021;22;6;10;15
74;09/03/2021;14;3;3;16
74;10/03/2021;10;2;1;9
74;11/03/2021;20;4;2;18
74;12/03/2021;25;6;1;22
74;13/03/2021;4;2;1;9
74;14/03/2021;4;0;2;6
74;15/03/2021;25;2;2;4
74;16/03/2021;25;6;5;21
74;17/03/2021;25;4;4;19
74;18/03/2021;8;4;4;9
74;19/03/2021;18;2;6;7
74;20/03/2021;16;3;6;7
74;21/03/2021;8;0;2;6
74;22/03/2021;34;4;10;17
74;23/03/2021;19;4;2;18
74;24/03/2021;27;2;5;19
74;25/03/2021;12;0;4;10
74;26/03/2021;26;3;3;17
74;27/03/2021;12;0;1;6
74;28/03/2021;9;0;5;1
74;29/03/2021;27;8;5;19
74;30/03/2021;31;3;6;14
74;31/03/2021;23;3;3;26
74;01/04/2021;20;5;4;18
74;02/04/2021;23;7;2;15
74;03/04/2021;16;1;3;9
74;04/04/2021;12;1;4;7
74;05/04/2021;4;1;1;5
74;06/04/2021;28;6;3;23
74;07/04/2021;36;9;7;25
74;08/04/2021;27;4;0;47
74;09/04/2021;29;3;1;21
74;10/04/2021;10;1;1;18
74;11/04/2021;23;2;2;9
74;12/04/2021;32;8;4;10
74;13/04/2021;28;6;4;24
74;14/04/2021;19;7;4;20
74;15/04/2021;10;3;2;21
74;16/04/2021;17;2;0;29
74;17/04/2021;7;1;2;7
74;18/04/2021;13;6;1;4
74;19/04/2021;18;11;3;8
74;20/04/2021;25;3;3;20
74;21/04/2021;9;3;2;17
74;22/04/2021;19;5;4;16
74;23/04/2021;19;4;0;20
74;24/04/2021;7;2;0;8
74;25/04/2021;13;1;2;9
74;26/04/2021;14;5;4;28
74;27/04/2021;14;2;3;15
74;28/04/2021;11;2;0;17
74;29/04/2021;16;2;5;16
74;30/04/2021;11;3;0;9
74;01/05/2021;3;1;3;4
74;02/05/2021;3;0;2;6
74;03/05/2021;9;6;4;16
74;04/05/2021;15;4;1;21
74;05/05/2021;10;3;1;9
74;06/05/2021;8;2;0;16
74;07/05/2021;3;3;1;25
74;08/05/2021;10;0;1;6
74;09/05/2021;1;1;0;0
74;10/05/2021;8;2;1;6
74;11/05/2021;10;0;2;16
74;12/05/2021;9;2;0;9
74;13/05/2021;2;0;1;13
74;14/05/2021;8;1;3;7
74;15/05/2021;2;2;1;10
74;16/05/2021;2;0;0;2
74;17/05/2021;7;1;3;8
74;18/05/2021;4;0;1;5
74;19/05/2021;1;0;0;10
74;20/05/2021;3;1;1;3
74;21/05/2021;6;2;1;3
74;22/05/2021;5;0;0;3
74;23/05/2021;4;1;0;3
74;24/05/2021;2;1;0;1
74;25/05/2021;6;0;0;0
74;26/05/2021;14;1;0;16
74;27/05/2021;2;1;2;2
74;28/05/2021;12;1;2;15
74;29/05/2021;2;1;0;5
74;30/05/2021;0;0;0;0
74;31/05/2021;4;0;5;3
74;01/06/2021;9;0;0;7
74;02/06/2021;3;0;2;4
74;03/06/2021;4;0;0;8
74;04/06/2021;4;0;1;4
74;05/06/2021;2;0;1;1
74;06/06/2021;1;0;1;5
74;07/06/2021;3;0;1;10
74;08/06/2021;4;0;1;2
74;09/06/2021;1;0;1;3
74;10/06/2021;4;0;2;3
74;11/06/2021;0;0;0;8
74;12/06/2021;2;1;0;3
74;13/06/2021;1;1;0;1
74;14/06/2021;3;0;1;2
74;15/06/2021;1;0;0;1
74;16/06/2021;2;0;0;2
74;17/06/2021;0;0;0;2
74;18/06/2021;1;0;4;17
74;19/06/2021;0;0;0;0
74;20/06/2021;0;0;0;0
74;21/06/2021;2;1;1;4
74;22/06/2021;1;0;0;1
74;23/06/2021;3;0;0;8
74;24/06/2021;1;0;1;3
74;25/06/2021;1;1;0;4
74;26/06/2021;0;0;0;0
74;27/06/2021;0;0;0;0
74;28/06/2021;2;0;1;2
74;29/06/2021;0;1;0;3
74;30/06/2021;1;0;0;2
74;01/07/2021;0;0;0;1
74;02/07/2021;0;0;0;0
74;03/07/2021;0;0;0;0
74;04/07/2021;0;0;0;0
74;05/07/2021;2;0;0;1
74;06/07/2021;0;0;0;1
74;07/07/2021;0;0;0;6
74;08/07/2021;0;0;0;0
74;09/07/2021;0;0;0;0
74;10/07/2021;0;0;0;0
74;11/07/2021;0;0;0;0
74;12/07/2021;2;0;0;4
74;13/07/2021;0;0;0;3
74;14/07/2021;0;0;0;2
74;15/07/2021;0;0;0;0
74;16/07/2021;0;0;0;1
74;17/07/2021;0;0;0;1
74;18/07/2021;0;0;0;0
74;19/07/2021;0;0;0;2
74;20/07/2021;4;0;0;3
74;21/07/2021;3;0;0;2
74;22/07/2021;2;1;1;3
74;23/07/2021;3;2;1;0
74;24/07/2021;0;0;0;0
74;25/07/2021;2;0;0;0
74;26/07/2021;11;5;0;2
74;27/07/2021;2;0;0;2
74;28/07/2021;10;3;1;2
74;29/07/2021;4;0;0;3
74;30/07/2021;7;1;0;6
74;31/07/2021;3;0;0;2
74;01/08/2021;2;0;0;1
74;02/08/2021;10;2;1;4
74;03/08/2021;18;2;0;6
74;04/08/2021;8;1;1;11
74;05/08/2021;8;2;0;2
74;06/08/2021;3;0;2;7
74;07/08/2021;9;1;0;4
74;08/08/2021;5;1;1;2
74;09/08/2021;7;2;1;3
74;10/08/2021;11;1;0;8
74;11/08/2021;9;1;0;8
74;12/08/2021;6;1;2;7
74;13/08/2021;11;3;0;4
74;14/08/2021;13;2;1;16
74;15/08/2021;7;0;0;3
74;16/08/2021;6;1;2;1
74;17/08/2021;7;1;0;4
74;18/08/2021;17;3;1;10
74;19/08/2021;16;5;2;12
74;20/08/2021;15;2;1;11
74;21/08/2021;4;1;0;6
74;22/08/2021;14;0;1;9
74;23/08/2021;8;2;0;6
74;24/08/2021;9;3;0;8
74;25/08/2021;4;2;3;10
74;26/08/2021;7;1;1;7
74;27/08/2021;12;1;0;8
74;28/08/2021;3;0;1;7
74;29/08/2021;8;2;1;3
74;30/08/2021;13;3;0;7
74;31/08/2021;6;1;1;11
74;01/09/2021;2;0;0;7
74;02/09/2021;5;0;0;9
74;03/09/2021;7;2;1;7
74;04/09/2021;8;0;0;8
74;05/09/2021;4;1;0;4
74;06/09/2021;2;1;1;3
74;07/09/2021;9;2;0;8
74;08/09/2021;3;0;0;8
74;09/09/2021;7;2;1;5
74;10/09/2021;6;0;1;4
74;11/09/2021;3;1;1;1
74;12/09/2021;5;0;0;3
74;13/09/2021;7;2;1;7
74;14/09/2021;6;2;1;10
74;15/09/2021;9;1;3;4
74;16/09/2021;3;2;0;6
74;17/09/2021;4;0;0;10
74;18/09/2021;1;0;0;4
74;19/09/2021;0;0;0;2
74;20/09/2021;5;1;0;0
74;21/09/2021;4;3;1;10
74;22/09/2021;0;0;0;6
74;23/09/2021;1;0;0;3
74;24/09/2021;5;0;0;3
74;25/09/2021;2;0;0;1
74;26/09/2021;0;0;0;1
74;27/09/2021;4;3;1;2
74;28/09/2021;6;2;0;2
74;29/09/2021;1;1;0;4
74;30/09/2021;3;0;0;1
74;01/10/2021;0;0;0;3
74;02/10/2021;2;0;0;2
74;03/10/2021;1;1;0;0
74;04/10/2021;11;0;0;5
74;05/10/2021;3;0;1;5
74;06/10/2021;4;1;0;8
74;07/10/2021;3;0;1;4
74;08/10/2021;3;0;0;6
74;09/10/2021;0;0;0;0
74;10/10/2021;0;0;0;0
74;11/10/2021;1;1;1;7
74;12/10/2021;3;0;1;4
74;13/10/2021;3;1;0;0
74;14/10/2021;3;0;0;2
74;15/10/2021;0;0;0;0
74;16/10/2021;2;0;0;0
74;17/10/2021;1;0;0;1
74;18/10/2021;5;1;0;6
74;19/10/2021;5;0;0;1
74;20/10/2021;5;0;0;5
74;21/10/2021;3;0;0;3
74;22/10/2021;6;0;0;1
74;23/10/2021;0;0;0;1
74;24/10/2021;4;0;0;1
74;25/10/2021;4;0;2;3
74;26/10/2021;2;1;2;2
74;27/10/2021;3;0;3;1
74;28/10/2021;7;0;0;1
74;29/10/2021;1;0;0;4
74;30/10/2021;4;0;0;4
74;31/10/2021;2;0;1;3
74;01/11/2021;0;0;0;0
74;02/11/2021;6;1;0;3
74;03/11/2021;6;0;0;8
74;04/11/2021;6;1;1;6
74;05/11/2021;0;0;0;11
74;06/11/2021;0;0;0;0
74;07/11/2021;0;0;0;0
74;08/11/2021;8;4;0;4
74;09/11/2021;3;1;1;3
74;10/11/2021;4;1;0;3
74;11/11/2021;2;1;0;0
74;12/11/2021;6;1;2;1
74;13/11/2021;0;0;0;1
75;19/03/2020;167;41;11;31
75;20/03/2020;120;21;5;28
75;21/03/2020;138;34;7;35
75;22/03/2020;147;31;4;33
75;23/03/2020;189;31;18;33
75;24/03/2020;209;70;21;35
75;25/03/2020;316;66;32;62
75;26/03/2020;276;66;28;65
75;27/03/2020;270;76;42;82
75;28/03/2020;346;76;31;66
75;29/03/2020;241;69;25;17
75;30/03/2020;252;52;69;96
75;31/03/2020;404;83;57;125
75;01/04/2020;378;84;42;137
75;02/04/2020;344;96;51;115
75;03/04/2020;294;63;58;138
75;04/04/2020;285;76;36;121
75;05/04/2020;232;55;45;98
75;06/04/2020;226;67;54;79
75;07/04/2020;235;54;38;128
75;08/04/2020;240;58;50;156
75;09/04/2020;239;40;38;172
75;10/04/2020;293;63;69;193
75;11/04/2020;221;32;32;129
75;12/04/2020;170;41;45;99
75;13/04/2020;131;29;48;66
75;14/04/2020;128;32;45;53
75;15/04/2020;152;37;52;148
75;16/04/2020;156;23;36;169
75;17/04/2020;201;34;43;156
75;18/04/2020;130;28;28;140
75;19/04/2020;61;6;34;93
75;20/04/2020;109;14;47;55
75;21/04/2020;132;29;35;145
75;22/04/2020;90;15;17;133
75;23/04/2020;83;14;22;136
75;24/04/2020;64;21;17;107
75;25/04/2020;70;21;19;97
75;26/04/2020;51;5;21;41
75;27/04/2020;52;17;21;73
75;28/04/2020;85;13;35;101
75;29/04/2020;104;12;26;153
75;30/04/2020;75;12;21;104
75;01/05/2020;43;6;5;76
75;02/05/2020;32;6;15;64
75;03/05/2020;24;15;8;27
75;04/05/2020;41;14;24;32
75;05/05/2020;79;13;25;95
75;06/05/2020;48;7;13;130
75;07/05/2020;46;12;8;130
75;08/05/2020;36;13;2;69
75;09/05/2020;22;7;13;25
75;10/05/2020;21;5;4;11
75;11/05/2020;44;13;18;45
75;12/05/2020;54;11;6;82
75;13/05/2020;31;8;4;59
75;14/05/2020;18;3;4;80
75;15/05/2020;28;8;5;68
75;16/05/2020;21;7;1;23
75;17/05/2020;10;3;1;13
75;18/05/2020;18;5;12;34
75;19/05/2020;30;14;13;104
75;20/05/2020;25;6;4;69
75;21/05/2020;14;7;8;49
75;22/05/2020;12;7;11;23
75;23/05/2020;12;2;3;52
75;24/05/2020;4;3;3;6
75;25/05/2020;10;2;6;31
75;26/05/2020;23;2;4;43
75;27/05/2020;9;3;5;105
75;28/05/2020;16;3;10;50
75;29/05/2020;14;2;3;33
75;30/05/2020;12;3;0;28
75;31/05/2020;5;3;2;10
75;01/06/2020;7;0;1;14
75;02/06/2020;6;2;0;16
75;03/06/2020;7;1;2;30
75;04/06/2020;10;0;2;17
75;05/06/2020;11;2;2;40
75;06/06/2020;7;2;3;21
75;07/06/2020;4;2;0;4
75;08/06/2020;6;1;0;21
75;09/06/2020;5;2;6;18
75;10/06/2020;17;6;1;10
75;11/06/2020;10;2;4;30
75;12/06/2020;5;2;7;7
75;13/06/2020;0;1;7;16
75;14/06/2020;1;0;0;0
75;15/06/2020;5;3;2;14
75;16/06/2020;5;3;0;29
75;17/06/2020;4;1;5;38
75;18/06/2020;8;0;2;12
75;19/06/2020;3;2;0;9
75;20/06/2020;2;1;1;5
75;21/06/2020;1;0;0;2
75;22/06/2020;1;1;1;12
75;23/06/2020;6;2;1;1
75;24/06/2020;3;1;0;13
75;25/06/2020;5;1;1;5
75;26/06/2020;5;0;2;13
75;27/06/2020;3;0;1;3
75;28/06/2020;2;0;0;0
75;29/06/2020;4;0;1;9
75;30/06/2020;10;2;4;12
75;01/07/2020;8;2;0;23
75;02/07/2020;10;1;2;50
75;03/07/2020;6;0;2;23
75;04/07/2020;1;0;0;4
75;05/07/2020;0;0;0;0
75;06/07/2020;5;0;0;11
75;07/07/2020;12;2;4;49
75;08/07/2020;1;2;3;15
75;09/07/2020;7;1;2;9
75;10/07/2020;6;2;0;5
75;11/07/2020;5;2;1;0
75;12/07/2020;0;0;0;0
75;13/07/2020;1;0;1;3
75;14/07/2020;1;0;0;1
75;15/07/2020;10;2;0;10
75;16/07/2020;5;3;0;6
75;17/07/2020;7;2;1;5
75;18/07/2020;6;1;2;1
75;19/07/2020;6;1;0;30
75;20/07/2020;7;1;1;8
75;21/07/2020;6;1;0;8
75;22/07/2020;14;2;0;36
75;23/07/2020;6;1;3;16
75;24/07/2020;7;3;3;57
75;25/07/2020;2;0;0;6
75;26/07/2020;0;0;0;0
75;27/07/2020;11;7;0;3
75;28/07/2020;8;2;1;7
75;29/07/2020;5;1;1;12
75;30/07/2020;8;3;0;10
75;31/07/2020;4;1;0;5
75;01/08/2020;1;0;0;5
75;02/08/2020;1;0;1;1
75;03/08/2020;5;1;2;0
75;04/08/2020;10;3;2;8
75;05/08/2020;8;1;2;9
75;06/08/2020;13;4;1;11
75;07/08/2020;10;4;1;5
75;08/08/2020;9;1;1;4
75;09/08/2020;1;1;0;1
75;10/08/2020;13;4;2;6
75;11/08/2020;13;2;2;12
75;12/08/2020;10;2;2;10
75;13/08/2020;17;3;1;13
75;14/08/2020;8;1;0;8
75;15/08/2020;5;1;0;2
75;16/08/2020;1;0;0;2
75;17/08/2020;14;2;1;4
75;18/08/2020;13;3;3;11
75;19/08/2020;4;2;0;6
75;20/08/2020;13;3;0;5
75;21/08/2020;10;4;0;11
75;22/08/2020;3;0;2;5
75;23/08/2020;0;0;0;1
75;24/08/2020;8;3;0;8
75;25/08/2020;16;2;1;17
75;26/08/2020;15;3;2;24
75;27/08/2020;5;1;0;6
75;28/08/2020;19;5;1;11
75;29/08/2020;5;0;1;5
75;30/08/2020;0;0;0;0
75;31/08/2020;8;3;3;4
75;01/09/2020;21;3;3;12
75;02/09/2020;13;3;2;7
75;03/09/2020;17;3;1;13
75;04/09/2020;17;4;1;18
75;05/09/2020;9;2;0;5
75;06/09/2020;6;2;0;1
75;07/09/2020;29;6;3;5
75;08/09/2020;16;5;3;19
75;09/09/2020;22;6;1;13
75;10/09/2020;22;5;2;10
75;11/09/2020;22;2;1;17
75;12/09/2020;15;4;1;16
75;13/09/2020;12;6;0;3
75;14/09/2020;18;4;0;9
75;15/09/2020;57;12;3;28
75;16/09/2020;28;7;2;18
75;17/09/2020;42;5;4;54
75;18/09/2020;28;10;1;37
75;19/09/2020;42;9;5;57
75;20/09/2020;17;7;4;24
75;21/09/2020;38;6;0;31
75;22/09/2020;37;7;5;22
75;23/09/2020;42;10;2;47
75;24/09/2020;56;9;4;24
75;25/09/2020;30;3;1;27
75;26/09/2020;30;8;6;22
75;27/09/2020;29;12;1;11
75;28/09/2020;48;16;9;9
75;29/09/2020;36;9;1;26
75;30/09/2020;44;18;5;32
75;01/10/2020;41;14;4;33
75;02/10/2020;48;12;8;21
75;03/10/2020;37;4;5;22
75;04/10/2020;33;2;3;8
75;05/10/2020;53;13;3;14
75;06/10/2020;57;14;2;45
75;07/10/2020;66;18;3;41
75;08/10/2020;39;4;4;38
75;09/10/2020;50;13;3;43
75;10/10/2020;46;10;4;32
75;11/10/2020;42;10;3;14
75;12/10/2020;39;10;10;22
75;13/10/2020;84;19;8;46
75;14/10/2020;67;9;6;50
75;15/10/2020;50;9;3;45
75;16/10/2020;52;10;6;34
75;17/10/2020;67;19;5;28
75;18/10/2020;37;8;5;20
75;19/10/2020;71;19;10;30
75;20/10/2020;91;21;10;54
75;21/10/2020;67;17;7;29
75;22/10/2020;85;25;6;51
75;23/10/2020;140;20;11;52
75;24/10/2020;91;19;5;37
75;25/10/2020;50;12;7;19
75;26/10/2020;102;13;11;32
75;27/10/2020;141;40;17;69
75;28/10/2020;114;23;15;61
75;29/10/2020;115;22;7;73
75;30/10/2020;123;43;11;53
75;31/10/2020;78;9;11;45
75;01/11/2020;76;26;8;35
75;02/11/2020;113;27;17;32
75;03/11/2020;155;31;15;65
75;04/11/2020;138;24;16;60
75;05/11/2020;99;15;7;73
75;06/11/2020;111;20;19;118
75;07/11/2020;102;39;16;59
75;08/11/2020;69;21;9;37
75;09/11/2020;82;39;26;47
75;10/11/2020;122;18;22;130
75;11/11/2020;74;24;10;61
75;12/11/2020;57;21;10;51
75;13/11/2020;85;21;16;67
75;14/11/2020;89;25;12;80
75;15/11/2020;54;12;8;23
75;16/11/2020;59;12;22;64
75;17/11/2020;67;14;11;89
75;18/11/2020;57;12;13;51
75;19/11/2020;74;15;23;84
75;20/11/2020;53;16;9;61
75;21/11/2020;48;14;9;62
75;22/11/2020;30;9;5;17
75;23/11/2020;37;10;14;30
75;24/11/2020;59;11;12;42
75;25/11/2020;35;9;16;72
75;26/11/2020;38;7;9;64
75;27/11/2020;37;10;14;87
75;28/11/2020;22;4;7;35
75;29/11/2020;22;11;8;15
75;30/11/2020;35;11;15;29
75;01/12/2020;54;14;11;63
75;02/12/2020;16;5;12;47
75;03/12/2020;31;6;10;48
75;04/12/2020;46;15;7;49
75;05/12/2020;16;1;3;40
75;06/12/2020;16;3;2;6
75;07/12/2020;24;6;4;22
75;08/12/2020;70;11;10;85
75;09/12/2020;31;11;6;61
75;10/12/2020;66;5;9;78
75;11/12/2020;31;8;8;35
75;12/12/2020;44;8;5;27
75;13/12/2020;18;8;2;5
75;14/12/2020;42;13;9;39
75;15/12/2020;40;8;5;35
75;16/12/2020;51;10;2;32
75;17/12/2020;46;6;6;26
75;18/12/2020;47;10;3;47
75;19/12/2020;28;8;7;28
75;20/12/2020;15;4;0;4
75;21/12/2020;33;6;9;26
75;22/12/2020;83;16;6;77
75;23/12/2020;61;5;6;41
75;24/12/2020;53;9;5;39
75;25/12/2020;21;7;1;27
75;26/12/2020;11;4;5;11
75;27/12/2020;14;7;7;6
75;28/12/2020;28;11;4;17
75;29/12/2020;59;9;14;49
75;30/12/2020;44;14;5;46
75;31/12/2020;30;4;1;26
75;01/01/2021;23;9;8;20
75;02/01/2021;27;6;8;12
75;03/01/2021;20;6;2;5
75;04/01/2021;28;11;11;20
75;05/01/2021;61;13;14;67
75;06/01/2021;33;11;11;50
75;07/01/2021;42;8;6;47
75;08/01/2021;50;10;6;24
75;09/01/2021;21;10;3;21
75;10/01/2021;23;7;7;7
75;11/01/2021;39;10;5;26
75;12/01/2021;43;5;16;35
75;13/01/2021;56;6;5;31
75;14/01/2021;52;9;12;50
75;15/01/2021;44;12;5;28
75;16/01/2021;27;14;8;25
75;17/01/2021;16;5;1;4
75;18/01/2021;38;6;6;29
75;19/01/2021;76;23;13;54
75;20/01/2021;49;15;8;63
75;21/01/2021;28;14;5;35
75;22/01/2021;52;17;4;35
75;23/01/2021;48;6;9;40
75;24/01/2021;38;8;7;5
75;25/01/2021;42;21;11;17
75;26/01/2021;70;17;9;45
75;27/01/2021;60;18;11;42
75;28/01/2021;61;9;2;31
75;29/01/2021;73;14;16;53
75;30/01/2021;35;9;9;35
75;31/01/2021;30;14;6;19
75;01/02/2021;42;8;6;27
75;02/02/2021;50;13;10;45
75;03/02/2021;64;19;12;50
75;04/02/2021;90;24;6;58
75;05/02/2021;52;12;13;50
75;06/02/2021;38;15;14;27
75;07/02/2021;45;19;6;14
75;08/02/2021;56;11;15;28
75;09/02/2021;54;16;20;71
75;10/02/2021;60;27;7;65
75;11/02/2021;60;9;12;50
75;12/02/2021;58;15;12;45
75;13/02/2021;56;12;9;37
75;14/02/2021;29;9;13;15
75;15/02/2021;77;18;14;28
75;16/02/2021;66;13;11;69
75;17/02/2021;74;20;5;43
75;18/02/2021;36;6;9;42
75;19/02/2021;81;17;10;52
75;20/02/2021;36;15;12;51
75;21/02/2021;34;15;4;8
75;22/02/2021;88;20;19;43
75;23/02/2021;55;22;8;47
75;24/02/2021;100;35;18;74
75;25/02/2021;68;13;14;45
75;26/02/2021;85;20;11;74
75;27/02/2021;48;21;8;28
75;28/02/2021;63;14;6;22
75;01/03/2021;77;24;21;41
75;02/03/2021;92;25;12;72
75;03/03/2021;103;36;13;65
75;04/03/2021;98;22;13;47
75;05/03/2021;81;32;22;48
75;06/03/2021;74;29;10;54
75;07/03/2021;62;28;10;27
75;08/03/2021;105;33;8;38
75;09/03/2021;77;32;11;65
75;10/03/2021;102;29;11;85
75;11/03/2021;107;30;16;62
75;12/03/2021;83;22;10;66
75;13/03/2021;83;36;8;44
75;14/03/2021;51;24;3;16
75;15/03/2021;91;33;23;53
75;16/03/2021;124;43;15;82
75;17/03/2021;96;25;11;83
75;18/03/2021;100;31;16;65
75;19/03/2021;113;42;15;78
75;20/03/2021;95;25;11;46
75;21/03/2021;73;23;16;31
75;22/03/2021;102;29;19;48
75;23/03/2021;147;51;8;73
75;24/03/2021;149;47;20;129
75;25/03/2021;131;39;13;97
75;26/03/2021;116;38;21;93
75;27/03/2021;115;35;17;85
75;28/03/2021;92;39;13;38
75;29/03/2021;96;41;23;63
75;30/03/2021;120;46;8;78
75;31/03/2021;118;39;13;130
75;01/04/2021;137;41;19;94
75;02/04/2021;123;30;22;100
75;03/04/2021;99;40;11;76
75;04/04/2021;84;28;7;59
75;05/04/2021;74;21;9;23
75;06/04/2021;93;20;19;68
75;07/04/2021;195;62;21;130
75;08/04/2021;121;52;12;97
75;09/04/2021;141;42;24;128
75;10/04/2021;87;32;13;88
75;11/04/2021;119;37;10;63
75;12/04/2021;123;40;21;53
75;13/04/2021;125;56;15;103
75;14/04/2021;147;34;33;136
75;15/04/2021;120;42;22;114
75;16/04/2021;128;38;19;107
75;17/04/2021;136;43;12;99
75;18/04/2021;90;29;8;32
75;19/04/2021;109;33;23;84
75;20/04/2021;146;53;27;129
75;21/04/2021;175;65;19;142
75;22/04/2021;124;39;13;84
75;23/04/2021;97;39;21;117
75;24/04/2021;105;49;13;96
75;25/04/2021;52;23;5;17
75;26/04/2021;129;41;20;90
75;27/04/2021;105;37;13;94
75;28/04/2021;105;31;25;109
75;29/04/2021;95;33;17;87
75;30/04/2021;84;31;16;88
75;01/05/2021;104;48;22;108
75;02/05/2021;72;19;10;46
75;03/05/2021;81;33;18;88
75;04/05/2021;98;30;14;101
75;05/05/2021;81;32;16;109
75;06/05/2021;56;18;4;70
75;07/05/2021;79;27;15;91
